cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,per_core_o3_iq_full_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,o3_iq_full_fastsim,o3_iq_full_gem5,o3_iq_full_signed_error,o3_iq_full_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_int_alu_dense,mechanism,13.25788225,15700161.37,7,661,0,3686532,2644,5608,1804,0,4,676864,20,2,18,3686532,20,True,True,True,0,0,0,0,0,0,0,0,16,0,1,1.0,0.001079210558002295,0.8214285714285714,0.5750000000000001,0.998173017980537,0.868657052987025,0.8695971444320666,-0.001081065469293329,0.001081065469293329,0.7335308631526866,0.7343233638577826,-0.001079225779951557,0.001079225779951557,15,42,-0.6428571428571429,0.6428571428571429,15,73,-0.7945205479452054,0.7945205479452054,15,73,-0.7945205479452054,0.7945205479452054,56,64,-0.125,0.125,20,112,-0.8214285714285714,0.8214285714285714,8,19,-0.5789473684210527,0.5789473684210527,3404,1863182,-0.9981730179875073,0.9981730179875073,5,5,0.0,0.0,5,68,-0.9264705882352942,0.9264705882352942
4,W_v28_int_div_serial,mechanism,2.583399469,12185686.04,8,916,0,3709970,3657,4560,1812,1395,1285,937984,65560,65538,22,3709970,65560,True,True,True,0,0,0,0,0,0,0,0,81,0,1,1.0,0.22597146115080521,0.5012815464889995,0.5184294871794872,0.9997731775151122,4.757239448510154,3.880342412807551,0.22598444735400033,0.22598444735400033,1.0085480475583362,0.8226513217956594,0.22597268227431622,0.22597268227431622,19,28,-0.32142857142857145,0.32142857142857145,19,56,-0.6607142857142857,0.6607142857142857,19,56,-0.6607142857142857,0.6607142857142857,49452,49452,0.0,0.0,65560,131459,-0.5012893753946097,0.5012893753946097,18,39,-0.5384615384615384,0.5384615384615384,376,1657212,-0.9997731129149439,0.9997731129149439,9,9,0.0,0.0,9,52,-0.8269230769230769,0.8269230769230769
4,W_v28_marine_base,business_base,7.230437962,9008182.6,5,2064,169,3507372,3962,6546,1716,15799,3902,2113536,283128,234283,48845,3507372,283128,True,True,True,0,0,0,0,0,0,0,0,607,0,30962,1.0,0.08199191615159886,0.20106123610679336,0.012008377167433835,0.41047134655986295,3.0025785024154588,2.7750517545392674,0.08199009171775494,0.08199009171775494,2.4100263673200333,2.2273976711477728,0.08199195794173224,0.08199195794173224,56675,56688,-0.0002293254304261925,0.0002293254304261925,48757,48876,-0.002434732793190932,0.002434732793190932,48757,48876,-0.002434732793190932,0.002434732793190932,4327,4325,0.00046242774566473987,0.00046242774566473987,283128,354383,-0.20106777130957185,0.20106777130957185,45846,45302,0.012008299854311068,0.012008299854311068,1794737,1272438,0.41047107992688053,0.41047107992688053,47071,47054,0.00036128703192077186,0.00036128703192077186,47071,48760,-0.03463904840032814,0.03463904840032814
4,W_v28_marine_heldout,heldout,7.579458832,9671908.386,5,1793,68,3281077,4075,5895,1604,9434,4011,1836032,172874,123696,49178,3281077,172874,True,True,True,0,0,0,0,0,0,0,0,385,0,9550,1.0,0.08341459909574228,0.23578481275204838,0.011778678600777628,0.24835413096385717,2.851007238144723,2.6315069979554697,0.08341237183096702,0.08341237183096702,2.2342118152058,2.0621953382678604,0.0834142497298169,0.0834142497298169,51536,51554,-0.0003491484656864647,0.0003491484656864647,49090,49203,-0.002296607930410747,0.002296607930410747,49090,49203,-0.002296607930410747,0.002296607930410747,7789,7786,0.0003853069612124326,0.0003853069612124326,172874,226220,-0.23581469366103794,0.23581469366103794,41833,41346,0.011778648478692014,0.011778648478692014,1632497,1307719,0.24835457770361982,0.24835457770361982,48134,45456,0.058914114748328056,0.058914114748328056,48134,49061,-0.018894845192719268,0.018894845192719268
4,W_v28_memory_random_mlp,mechanism,6.172825396,7114530.923,3,1919,652,2228436,1877,8692,1092,4728,1876,1965056,294988,197726,97262,2228436,294988,True,True,True,0,0,0,0,0,0,0,0,1189,0,1728,1.0,0.12723766426351107,0.0012661995118081505,0.0002767949649376505,1.018392004461121,4.02687134853776,3.5723553957519174,0.1272314488436208,0.1272314488436208,3.4938598191736268,3.0994953010087247,0.12723507534809195,0.12723507534809195,137390,137417,-0.00019648224018862294,0.00019648224018862294,97262,97327,-0.0006678516752802408,0.0006678516752802408,97262,97326,-0.0006575837905595627,0.0006575837905595627,56,61,-0.08196721311475409,0.08196721311475409,294988,295362,-0.0012662427800461805,0.0012662427800461805,115560,115550,8.654262224145392e-05,8.654262224145392e-05,1070998,530622,1.0183822005118521,1.0183822005118521,91142,91132,0.0001097309397357679,0.0001097309397357679,91142,91206,-0.000701708220950376,0.000701708220950376
4,W_v28_memory_seq_moderate,mechanism,8.097214348,9332441.412,5,2223,881,2228404,1867,9141,1092,1063,1835,2276352,131140,38,131102,2228404,131140,True,True,True,0,0,0,0,0,0,0,0,584,0,31,1.0,0.1454265976716936,0.0016139662094481104,0.48947367457125485,0.8528986401242269,4.694507141615842,5.49341494144201,-0.14543008462718748,0.14543008462718748,4.073149662269499,4.766299965222074,-0.14542733525171228,0.14542733525171228,131102,131116,-0.000106775679550932,0.000106775679550932,131102,131207,-0.0008002621811336285,0.0008002621811336285,131102,131207,-0.0008002621811336285,0.0008002621811336285,56,60,-0.06666666666666667,0.06666666666666667,131140,131352,-0.0016139837992569584,0.0016139837992569584,3110,2087,0.49017728797316723,0.49017728797316723,918479,495717,0.8528293360929724,0.8528293360929724,131082,131082,0.0,0.0,131082,131148,-0.0005032482386311648,0.0005032482386311648
4,W_v28_mysql_base,business_base,7.644422942,9665923.8,4,3272,332,3821689,5630,4286,1868,3286,5531,3350528,200992,151196,49796,3821689,200992,True,True,True,0,0,0,0,0,0,0,0,318,0,53780,1.0,0.0845935749395369,0.10713184596600803,6.384248378227373e-05,0.21847233598597324,4.431846793626194,4.086188499708018,0.0845918620599308,0.0845918620599308,3.5049843145269017,3.231610980424993,0.08459351566690029,0.08459351566690029,61682,61704,-0.00035654090496564243,0.00035654090496564243,49779,49889,-0.0022048948666038605,0.0022048948666038605,49779,49889,-0.0022048948666038605,0.0022048948666038605,2692,2688,0.001488095238095238,0.001488095238095238,200992,225111,-0.10714269849096668,0.10714269849096668,46993,46990,6.38433709299851e-05,6.38433709299851e-05,2235019,1834279,0.2184727623224166,0.2184727623224166,48008,47330,0.014324952461440946,0.014324952461440946,48008,49780,-0.03559662515066292,0.03559662515066292
4,W_v28_mysql_heldout,heldout,7.227837821,9497172.199,5,3148,351,3761230,5324,4849,1840,4647,5286,3223552,200362,149099,51263,3761230,200362,True,True,True,0,0,0,0,0,0,0,0,304,0,7212,1.0,0.09242035069957832,0.10029097523703721,0.00015910538975000317,0.28797929139736156,4.501902539397517,4.121040963464829,0.09241877945626469,0.09241877945626469,3.4261799996277813,3.136320335973324,0.09242029914157432,0.09242029914157432,57813,57833,-0.0003458233188663912,0.0003458233188663912,51108,51228,-0.0023424689622862497,0.0023424689622862497,51108,51228,-0.0023424689622862497,0.0023424689622862497,5465,5462,0.0005492493592090809,0.0005492493592090809,200362,222698,-0.10029726355872078,0.10029726355872078,43996,43989,0.00015913069176385006,0.00015913069176385006,2112907,1640481,0.2879801716691629,0.2879801716691629,50103,49007,0.022364152059909808,0.022364152059909808,50103,51094,-0.01939562375229968,0.01939562375229968
4,W_v28_pytorch_base,business_base,6.137524728,9156979.464,5,742,36,3181976,1781,12429,1556,3888,1762,759808,214424,165759,48665,3181976,214424,True,True,True,0,0,0,0,0,0,0,0,835,0,31860,1.0,0.22930794506928717,0.0035549585911890586,0.9940706767140249,1.226386905564141,1.4160755647664507,1.8374091314883305,-0.22930851899086457,0.22930851899086457,0.9491338086773753,1.2315341592088238,-0.22930776902921748,0.22930776902921748,49181,49207,-0.0005283801085211454,0.0005283801085211454,48662,48762,-0.002050777244575694,0.002050777244575694,48662,48762,-0.002050777244575694,0.002050777244575694,372,384,-0.03125,0.03125,214424,215189,-0.0035550144291762124,0.0035550144291762124,97865,49078,0.9940706630262032,0.9940706630262032,1704361,765556,1.226304803306355,1.226304803306355,46611,46609,4.291016756420434e-05,4.291016756420434e-05,46611,48652,-0.041950998931184744,0.041950998931184744
4,W_v28_pytorch_heldout,heldout,6.200346607,9653494.197,6,729,44,3032594,1982,10028,1484,3489,1960,746496,170618,127737,42881,3032594,170618,True,True,True,0,0,0,0,0,0,0,0,565,0,19446,1.0,0.20827694213106038,0.015436122888436033,0.9939439276740772,0.9026618155853722,1.5303803356186396,1.9329778244168603,-0.20827837945822067,0.20827837945822067,0.9829485912060764,1.241532143051459,-0.2082777745969843,0.2082777745969843,43061,43088,-0.0006266245822502785,0.0006266245822502785,42878,42978,-0.002326771836753688,0.002326771836753688,42878,42978,-0.002326771836753688,0.002326771836753688,3334,3338,-0.0011983223487118035,0.0011983223487118035,170618,173293,-0.015436284212287859,0.015436284212287859,85933,43097,0.9939438940065434,0.9939438940065434,1580898,830911,0.9026081012286514,0.9026081012286514,41943,41940,7.15307582260372e-05,7.15307582260372e-05,41943,42946,-0.023354910818236856,0.023354910818236856
4,W_v28_redis_base,business_base,8.099749343,10246950.55,6,1633,120,3442920,3333,7565,1684,11501,3310,1672192,181092,144623,36469,3442920,181092,True,True,True,0,0,0,0,0,0,0,0,446,0,15657,1.0,0.09701242759619404,0.0022809011928103004,0.00012076932102267311,0.3934989023292779,2.4381081267784492,2.2225021348646545,0.0970104768546936,0.0970104768546936,1.9272138185028986,1.7567840982462377,0.09701233089871288,0.09701233089871288,49400,49426,-0.0005260389268805891,0.0005260389268805891,36426,36522,-0.0026285526531953343,0.0026285526531953343,36426,36522,-0.0026285526531953343,0.0026285526531953343,372,372,0.0,0.0,181092,181506,-0.002280916333344352,0.002280916333344352,33121,33119,6.038829674809022e-05,6.038829674809022e-05,1537642,1103441,0.39349725087249793,0.39349725087249793,34696,34696,0.0,0.0,34696,36468,-0.048590545135461224,0.048590545135461224
4,W_v28_redis_heldout,heldout,7.945037572,10167966.92,3,2549,400,3527029,3958,6204,1724,11424,3935,2610176,156697,119932,36765,3527029,156697,True,True,True,0,0,0,0,0,0,0,0,350,0,8779,1.0,0.13600034699114505,0.03266008013350312,0.00023968878191403423,0.28731217052231334,3.7724121690293755,3.3207848883092965,0.13600016138052679,0.13600016138052679,2.9476842974639563,2.594787995633745,0.1360019787450962,0.1360019787450962,43259,43287,-0.0006468454732367685,0.0006468454732367685,36722,36829,-0.0029053191778218254,0.0029053191778218254,36722,36828,-0.0028782448137286845,0.0028782448137286845,2372,2379,-0.0029424127784783522,0.0029424127784783522,156697,161988,-0.03266291330221992,0.03266291330221992,29209,29204,0.0001712094233666621,0.0001712094233666621,1655968,1286378,0.2873105727865371,0.2873105727865371,35992,35992,0.0,0.0,35992,36793,-0.021770445465170006,0.021770445465170006
4,W_v28_simd_sse_dense,mechanism,9.447859273,18895865.32,8,201,0,3604828,804,18030,1764,0,4,205824,80,54,26,3604828,80,True,True,True,0,0,0,0,0,0,0,0,60,0,1,1.0,0.1677637980819026,0.3943252559551371,0.325,,0.4556618952507767,0.5475146636839968,-0.1677631203796101,0.1677631203796101,0.22782917798019767,0.2737554333066378,-0.16776381301991336,0.16776381301991336,23,33,-0.30303030303030304,0.30303030303030304,23,56,-0.5892857142857143,0.5892857142857143,23,56,-0.5892857142857143,0.5892857142857143,64,64,0.0,0.0,80,133,-0.39849624060150374,0.39849624060150374,12,18,-0.3333333333333333,0.3333333333333333,,,,,7,7,0.0,0.0,7,54,-0.8703703703703703,0.8703703703703703
8,W_v28_bvc_encoder_base,business_base,7.272844224,9311773.666,6,1277,3,7064282,7042,14912,3456,18442,7029,1307648,510232,456709,53523,7064282,510232,True,True,True,0,0,0,0,0,0,0,0,1272,0,292052,1.0,0.046857298244760114,0.01047578280247221,0.00022482356142001537,0.3973678722783008,1.8950883095129307,1.810268677989313,0.046854719719189974,0.046854719719189974,1.4801349946109172,1.4138850515356656,0.04685666844224394,0.04685666844224394,54061,54135,-0.0013669529879006188,0.0013669529879006188,53519,53762,-0.004519921133886388,0.004519921133886388,53519,53762,-0.004519921133886388,0.004519921133886388,1767,1751,0.009137635636778984,0.009137635636778984,510232,515634,-0.010476423199401126,0.010476423199401126,53388,53400,-0.00022471910112359551,0.00022471910112359551,3399271,2432628,0.3973657295731201,0.3973657295731201,48588,48585,6.174745291756716e-05,6.174745291756716e-05,48588,53377,-0.0897202915113251,0.0897202915113251
8,W_v28_bvc_encoder_heldout,heldout,7.28945665,9470015.058,5,1140,1,6615118,6258,12174,3232,19980,6207,1167360,472046,424392,47654,6615118,472046,True,True,True,0,0,0,0,0,0,0,0,1008,0,162080,1.0,0.03560222620492148,0.07576315619446478,0.00016813113375518864,0.42677109754351855,1.8302082551867407,1.7672922811164438,0.03560020871621263,0.03560020871621263,1.4087859052552048,1.3603543190973109,0.03560218501752661,0.03560218501752661,47876,47942,-0.0013766634683575988,0.0013766634683575988,47649,47880,-0.004824561403508772,0.004824561403508772,47649,47880,-0.004824561403508772,0.004824561403508772,10744,10707,0.0034556831979079107,0.0034556831979079107,472046,510743,-0.07576608979467168,0.07576608979467168,47545,47553,-0.00016823333964208358,0.00016823333964208358,2798603,1961513,0.42675730418304647,0.42675730418304647,45192,45190,4.425757911042266e-05,4.425757911042266e-05,45192,47733,-0.05323361196656401,0.05323361196656401
8,W_v28_cache_L1_mixed,mechanism,10.93534482,13865886.17,7,575,11,6822232,4164,13321,3336,536,2415,588800,135264,133133,2131,6822232,135264,True,True,True,0,0,0,0,0,0,0,0,304,0,88,1.0,0.059799817799662494,0.0017490489779538672,0.10694444444444445,0.622681627376283,0.8627413407281297,0.8140641529941707,0.05979527234422713,0.05979527234422713,0.6804018098475689,0.6420112276231366,0.05979736891294339,0.05979736891294339,2095,2112,-0.008049242424242424,0.008049242424242424,2095,2179,-0.038549793483249196,0.038549793483249196,2095,2178,-0.03810835629017447,0.03810835629017447,2280,2336,-0.023972602739726026,0.023972602739726026,135264,135501,-0.0017490645825492062,0.0017490645825492062,84,76,0.10526315789473684,0.10526315789473684,964302,2555672,-0.6226816273762831,0.6226816273762831,2064,2064,0.0,0.0,2064,2163,-0.04576976421636616,0.04576976421636616
8,W_v28_cache_L2_mixed,mechanism,10.46703605,13272076.27,23,981,20,6822232,5495,10976,3336,362,5481,1004544,135264,118573,16691,6822232,135264,True,True,True,0,0,0,0,0,0,0,0,304,0,114,1.0,0.05449808466604436,0.0018153556986117893,0.020003556187766714,0.19646879754595184,1.3881028407021092,1.3163273726727516,0.05452706486200339,0.05452706486200339,1.0947286753074361,1.0381208279166454,0.054529151008745565,0.054529151008745565,131131,131154,-0.00017536636320661207,0.00017536636320661207,16431,16530,-0.005989110707803993,0.005989110707803993,16431,16529,-0.005928973319620062,0.005928973319620062,2280,2336,-0.023972602739726026,0.023972602739726026,135264,135510,-0.001815364179765331,0.001815364179765331,308,302,0.019867549668874173,0.019867549668874173,3887911,3249488,0.19646879754595187,0.19646879754595187,16400,16400,0.0,0.0,16400,16504,-0.006301502666020358,0.006301502666020358
